16.2,9.7
15.7,12.0
15.0,4.2
11.7,14.6
9.2,4.3
16.4,4.2
7.5,15.1
18.0,17.8
16.8,16.8
18.7,13.3
7.7,2.4
17.6,16.0
17.4,11.8
9.2,2.3
12.5,6.5
10.5,12.5
18.7,17.1
1.0,3.8
16.0,16.9
0.2,19.9
4.8,6.9
19.5,6.6
10.2,9.0
6.6,11.2
17.2,19.5
10.5,4.2
7.8,4.2
7.4,5.5
16.8,16.5
4.8,19.7
6.3,16.0
7.2,13.1
19.2,8.0
2.6,15.9
15.1,6.9
12.2,15.8
19.1,17.8
1.4,13.7
10.3,15.3
0.8,19.3
11.9,4.4
4.0,17.7
2.5,10.5
9.5,6.4
14.2,0.1
2.4,2.6
6.0,16.9
1.0,3.9
14.1,18.5
18.9,11.7
2.4,4.7
16.1,2.2
14.5,4.4
3.1,3.1
3.0,2.3
18.9,18.0
15.1,1.4
13.4,5.6
15.0,7.7
14.3,17.9
8.8,14.5
6.6,17.4
10.0,16.5
19.7,14.3
0.3,9.2
9.2,1.0
16.1,5.7
16.4,17.2
0.2,9.2
7.2,2.5
7.8,16.3
17.3,14.5
12.4,10.8
13.4,5.5
7.9,10.0
19.7,5.3
13.9,15.1
19.2,17.9
1.3,15.8
16.8,17.6
17.6,1.5
0.3,5.1
8.0,15.5
2.3,0.2
10.9,11.9
18.3,15.1
0.9,10.1
3.7,9.6
7.6,11.7
10.3,10.7
12.1,17.6
0.5,12.1
7.8,8.8
12.3,8.1
11.2,9.3
17.4,16.9
10.2,15.2
17.1,1.8
9.4,5.5
5.8,1.3
18.6,19.4
4.8,3.2
4.5,2.0
17.5,10.5
14.5,12.4
6.9,11.9
3.3,0.8
4.6,18.2
3.6,16.2
11.1,19.7
0.6,18.5
11.2,19.5
4.4,18.7
9.4,4.4
5.0,13.5
18.4,0.3
4.9,8.2
12.0,11.7
19.9,8.6
12.2,1.6
15.0,8.8
4.6,1.3
13.1,5.8
16.5,6.9
12.6,0.3
12.1,14.9
13.3,7.6
9.2,8.0
18.2,18.9
17.8,12.2
12.5,9.9
14.9,0.1
12.3,11.4
10.8,14.8
10.1,14.5
3.4,16.8
10.7,0.1
18.4,3.8
6.4,12.8
15.2,15.5
1.3,12.6
16.0,17.7
3.3,14.9
19.1,9.7
0.1,7.7
20.0,5.1
10.5,8.0
6.3,13.7
4.7,13.3
15.8,1.5
8.7,6.3
12.2,8.3
17.4,16.9
12.3,19.8
2.5,6.9
18.6,8.7
12.9,12.5
19.9,4.0
15.2,13.8
19.8,14.8
8.4,5.6
17.8,10.0
4.7,9.0
4.4,1.7
10.9,4.4
5.7,19.2
5.8,2.9
17.8,1.5
16.3,8.4
3.0,18.8
0.4,3.2
7.1,5.6
19.8,8.8
12.4,15.9
18.7,0.7
7.2,13.5
7.0,12.9
17.7,4.1
18.4,16.6
4.7,8.8
7.9,8.3
17.5,7.5
8.0,9.7
15.3,14.9
4.4,2.3
18.2,1.3
12.5,7.7
12.9,18.4
16.0,5.1
18.3,13.2
8.9,16.7
15.8,2.6
16.8,19.9
2.1,15.2
11.8,11.8
9.5,4.5
13.7,16.8
7.0,8.7
5.1,17.0
10.9,15.9
5.4,18.8
7.6,15.1
19.2,15.9
19.1,3.9
12.3,2.2
18.5,19.4
2.6,5.1
19.4,7.9
1.8,7.0
10.4,2.1
10.5,13.1
7.6,1.9
1.4,19.6
0.8,16.9
13.2,17.5
8.8,15.5
16.0,5.7
1.4,15.8
9.2,6.0
3.3,1.7
13.0,16.5
6.3,3.5
3.0,0.4
6.7,7.4
13.1,16.1
11.3,15.4
1.2,16.9
10.4,12.9
6.7,8.6
6.5,16.3
15.5,4.9
6.1,19.4
20.0,2.7
16.9,0.6
13.9,5.8
5.4,12.9
9.9,4.6
19.2,0.8
11.6,12.6
16.6,2.8
16.3,8.8
0.2,8.4
10.5,5.2
2.1,12.6
6.1,14.0
19.9,15.3
15.3,15.3
5.1,8.6
3.3,6.5
5.0,6.8
19.3,13.1
17.4,11.4
4.3,10.5
8.4,6.4
10.1,18.9
11.6,19.7
16.7,0.7
7.6,19.3
9.5,4.1
15.8,2.1
18.9,10.2
0.6,8.4
12.8,13.1
7.2,6.1
16.2,19.7
18.1,15.1
18.9,1.5
1.7,15.9
9.4,8.7
7.5,5.4
10.2,15.1
6.7,7.7
4.5,2.2
12.3,18.7
9.5,5.2
12.1,14.2
12.2,6.3
10.6,6.2
12.4,9.7
10.0,8.2
6.1,17.8
4.4,9.7
9.5,15.5
17.6,14.6
8.2,8.0
19.5,8.6
3.4,10.4
19.4,16.5
13.5,11.6
11.0,2.0
4.1,2.7
17.9,16.0
2.8,0.5
14.2,7.9
1.3,16.3
6.2,12.9
17.1,5.3
4.8,16.9
7.7,7.2
2.7,18.1
14.2,12.8
8.2,9.3
10.2,11.9
3.8,18.9
8.1,6.2
14.6,11.8
7.0,5.6
13.7,17.7
7.8,14.9
5.5,11.3
10.3,0.4
10.8,15.9
13.6,11.3
19.7,2.1
5.5,17.5
10.2,8.8
4.5,2.3
0.5,19.6
19.0,0.7
6.9,5.6
5.0,9.4
5.9,17.0
2.2,15.4
6.3,2.1
17.7,15.8
4.0,15.5
6.1,16.3
5.1,9.3
4.2,15.1
0.8,4.5
7.0,9.0
9.1,18.9
5.7,13.2
11.8,14.1
19.9,16.8
17.5,16.5
19.2,9.7
7.3,5.2
17.3,12.0
12.1,1.6
12.5,15.7
16.1,2.3
9.7,10.6
16.3,18.9
14.9,12.5
4.4,9.3
19.7,1.4
3.5,12.1
13.2,10.3
19.8,5.7
14.1,13.0
3.0,18.4
16.8,13.3
13.7,8.8
1.5,6.1
18.1,5.3
7.9,6.2
20.0,17.0
15.8,2.9
7.2,18.2
13.4,8.1
14.3,1.3
18.7,0.7
0.1,16.9
13.4,2.2
11.5,7.2
2.4,11.8
6.4,18.0
16.3,18.8
12.7,8.9
19.7,15.0
2.7,12.1
14.3,13.1
17.5,18.0
16.5,18.6
6.9,4.6
7.6,8.9
18.6,18.5
7.9,3.9
13.5,1.1
8.7,18.5
12.0,7.2
16.1,8.5
14.0,2.2
3.5,16.0
10.3,14.0
12.9,18.2
0.0,16.6
1.7,18.2
19.3,16.6
5.8,18.2
11.6,18.6
10.9,18.0
0.2,17.9
6.3,13.2
19.6,12.4
11.7,6.5
19.1,3.0
6.6,9.6
20.0,19.4
10.1,0.9
10.3,11.3
3.9,5.1
6.5,11.4
12.1,19.2
3.3,12.2
11.3,17.7
13.2,3.3
0.1,19.0
5.4,7.5
3.0,19.4
17.8,12.7
12.4,5.2
15.1,3.1
10.1,1.9
15.9,16.8
10.6,1.2
1.9,5.2
11.7,9.5
17.8,8.3
11.7,12.6
2.3,16.4
0.1,6.9
8.0,16.5
3.8,19.8
7.6,2.3
5.7,9.4
10.3,4.0
3.1,13.0
18.7,3.7
0.5,7.6
12.0,13.1
10.0,6.5
7.5,17.6
3.9,17.9
19.0,16.3
2.7,8.0
15.2,13.9
18.5,8.4
15.4,2.8
7.5,5.2
6.4,19.1
8.4,19.8
3.7,0.6
13.6,18.2
16.6,7.5
11.1,12.4
16.9,2.2
4.0,12.7
11.0,3.4
6.9,2.4
3.6,17.7
3.3,9.2
3.8,0.2
17.4,8.4
5.1,0.5
14.7,12.1
6.4,12.7
15.0,3.2
2.6,10.2
15.9,17.4
13.2,12.1
14.6,5.0
5.6,0.7
11.4,13.5
6.3,10.8
15.7,16.6
16.4,9.7
0.5,9.8
9.2,6.1
0.3,8.4
18.1,8.8
11.2,12.4
1.3,2.6
10.2,1.9
11.0,3.9
18.9,12.5
8.9,4.5
18.6,18.4
1.3,13.3
19.7,5.0
0.1,2.3
13.5,2.6
14.5,4.8
16.2,13.3
10.6,0.1
2.7,0.9
9.5,16.9
11.6,15.4
3.4,19.0
10.4,10.1
11.8,3.5
6.9,12.8
10.1,9.2
19.3,16.5
7.7,4.6
17.7,7.0
1.9,11.2
10.1,10.3
3.2,2.5
13.0,14.2
9.4,15.9
18.5,14.9
8.0,8.0
3.5,12.3
4.9,1.9
0.8,4.5
16.8,13.4
2.8,12.2
0.7,8.7
0.1,4.2
19.9,1.3
13.1,7.1
8.4,5.3
4.5,19.8
18.2,2.2
0.8,17.9
16.7,16.5
19.7,13.2
19.9,15.5
18.5,1.2
1.3,13.3
9.3,15.0
4.5,7.4
0.2,4.3
20.0,1.1
16.9,3.1
9.6,8.1
3.9,7.5
0.8,1.5
5.7,17.5
17.8,1.3
12.6,15.5
7.1,0.7
3.5,9.2
2.8,8.1
8.6,17.5
11.4,2.8
18.3,13.2
3.7,2.0
4.1,15.2
1.2,10.2
10.4,5.0
12.7,2.5
18.6,10.2
1.3,5.7
5.8,13.3
15.0,17.4
17.7,6.5
4.2,8.2
19.5,11.5
9.3,15.4
11.4,16.4
9.1,2.1
9.0,7.7
1.0,9.2
10.8,4.8
15.4,15.9
18.2,18.2
8.4,16.0
18.2,17.3
15.4,7.1
3.6,12.1
0.4,9.2
12.4,8.4
17.3,6.1
5.3,3.8
5.5,5.6
