7.1,3.5
5.6,0.7
18.2,17.4
4.7,8.5
17.1,14.3
12.5,12.0
18.3,14.3
2.9,11.4
1.9,9.0
14.5,4.4
9.2,7.9
3.6,14.3
17.4,11.3
3.2,6.4
15.1,0.9
15.6,14.6
1.5,3.5
1.2,4.2
2.5,18.3
11.2,11.3
19.4,16.0
17.1,8.8
6.9,4.3
18.3,3.1
10.0,1.6
8.1,15.7
16.4,1.5
6.3,2.2
10.8,18.0
2.6,8.2
13.2,4.0
7.0,17.2
12.6,2.9
13.3,8.2
16.2,1.3
2.1,18.3
5.5,5.4
17.3,13.9
3.6,12.2
2.3,11.6
19.4,3.5
16.4,19.9
1.3,15.7
11.5,17.2
2.2,1.7
12.9,1.4
11.2,15.2
19.9,10.4
6.7,5.8
16.4,18.2
19.7,12.2
13.3,11.9
5.2,11.8
18.9,13.8
18.2,18.7
5.6,17.7
14.2,0.5
16.3,6.4
14.4,16.4
14.5,9.4
14.2,12.8
19.8,15.7
0.1,18.8
5.8,12.5
17.7,18.0
0.5,14.2
16.2,13.6
5.8,0.1
16.2,14.2
2.1,1.5
7.3,3.5
12.4,18.0
0.1,17.5
13.3,5.2
8.7,5.7
9.6,2.5
8.5,7.8
14.6,2.3
4.4,8.7
19.8,15.2
14.7,11.9
7.3,12.2
7.9,3.3
14.7,5.6
4.1,1.1
7.8,15.1
8.8,13.2
11.5,15.7
19.3,15.8
7.9,14.5
15.3,9.3
19.5,2.8
18.9,4.9
19.8,15.2
7.6,2.8
5.6,16.3
18.2,16.5
8.7,0.5
9.0,11.5
1.9,9.9
15.7,1.6
7.2,12.7
11.6,3.2
7.1,19.5
9.0,10.6
9.6,17.8
17.7,12.7
11.3,1.7
10.4,7.0
1.6,1.6
9.0,1.8
17.8,19.3
0.1,15.7
14.1,8.1
19.5,15.3
10.0,5.9
18.1,6.2
13.9,8.0
8.9,16.0
15.4,19.9
18.2,17.5
15.0,8.0
9.9,7.9
10.8,15.1
9.9,0.4
3.0,11.9
6.8,2.5
13.7,4.8
4.6,4.5
10.1,16.6
13.9,15.4
4.1,17.5
7.3,14.6
7.3,11.1
2.9,2.2
20.0,1.9
18.2,19.3
0.2,7.7
8.1,7.9
18.1,16.5
8.9,5.5
10.1,19.9
11.2,16.0
1.0,9.1
4.2,9.4
6.5,19.3
0.4,5.3
3.5,6.4
13.2,13.1
17.8,4.8
1.0,4.5
9.2,3.5
14.0,6.8
18.8,13.2
0.8,8.6
1.2,14.0
6.5,5.0
14.6,6.6
13.9,18.5
6.5,17.1
4.6,4.5
15.6,9.2
3.5,10.3
9.1,6.2
16.5,1.1
3.8,15.8
2.1,5.4
17.1,9.4
10.9,0.2
18.0,5.9
6.8,11.9
15.1,9.2
13.9,5.1
10.6,9.1
8.9,2.7
15.7,16.6
6.8,1.5
6.5,16.8
5.6,12.4
0.1,0.5
19.9,4.3
8.7,17.0
14.6,2.6
7.5,3.9
1.0,13.6
6.1,12.9
13.0,4.0
11.7,5.5
16.5,1.8
6.5,8.6
12.4,19.8
1.7,2.1
14.8,6.9
18.0,4.9
16.0,5.1
4.2,19.5
3.8,6.0
8.6,11.2
5.2,11.8
6.6,15.2
1.5,13.4
12.3,15.5
2.7,18.3
14.9,5.4
15.1,9.5
3.2,18.2
2.9,19.5
16.9,3.8
17.4,16.6
5.1,12.4
6.7,10.8
5.3,9.4
16.8,0.8
13.3,18.6
11.9,16.0
7.7,15.0
15.2,17.5
16.5,1.1
1.4,9.6
10.6,0.2
9.6,3.2
7.4,12.2
5.4,2.0
11.1,6.5
15.6,8.3
17.5,1.6
14.3,9.8
18.7,0.7
8.8,14.3
6.8,0.5
12.6,1.2
4.5,12.4
14.8,4.1
10.1,0.7
5.4,2.6
1.0,3.9
12.4,16.0
0.2,19.2
11.6,5.7
10.7,9.5
1.0,3.7
18.9,14.7
9.6,12.2
19.7,17.0
2.6,5.6
3.0,17.3
4.6,18.1
14.0,7.9
12.4,15.7
19.6,3.0
5.0,3.9
10.1,5.6
19.7,1.2
5.4,9.2
0.1,19.9
15.8,9.9
16.7,6.9
16.9,8.0
19.4,14.0
8.7,15.3
7.1,4.9
16.0,15.7
13.6,13.1
13.9,6.7
5.1,8.9
8.9,2.0
10.6,15.3
17.9,11.9
5.6,1.8
0.6,1.3
10.7,17.3
18.4,9.1
9.2,16.4
15.8,0.2
6.3,2.2
17.7,8.5
12.2,3.6
7.3,19.4
0.9,4.8
2.5,16.1
5.9,5.8
7.5,9.0
5.8,0.3
15.2,16.1
19.1,12.9
16.0,2.3
4.1,7.6
16.5,0.5
2.4,7.2
8.8,9.5
9.9,4.5
12.4,12.9
7.1,16.9
1.5,7.2
5.3,19.5
10.1,9.0
14.1,10.7
7.3,13.4
7.5,10.0
4.1,16.7
12.1,9.5
4.7,15.3
2.2,5.1
6.3,3.7
4.2,9.1
12.7,7.4
19.2,4.1
10.2,7.1
19.7,6.8
8.7,2.7
13.1,17.9
8.1,18.5
7.8,14.3
12.0,15.4
7.7,6.3
9.7,7.6
9.7,5.0
8.5,17.0
3.0,2.3
13.3,6.5
17.9,14.2
9.6,2.9
4.6,7.0
18.8,7.5
9.4,14.4
19.9,5.3
9.5,14.8
12.5,16.1
17.1,3.3
8.2,4.0
4.3,2.6
6.0,4.1
12.4,15.3
4.8,16.1
8.8,11.9
1.4,9.5
18.5,7.7
11.2,12.9
12.9,4.9
6.5,6.7
10.3,8.5
12.4,19.2
1.7,1.6
7.5,4.5
15.0,4.9
1.7,3.2
9.5,2.9
3.8,16.7
3.3,15.8
5.8,10.1
7.1,0.5
4.6,14.4
7.2,0.2
4.6,15.2
1.7,7.2
3.6,0.9
19.6,4.1
13.2,16.6
18.1,16.5
13.5,13.5
2.4,3.1
19.5,9.7
7.6,3.8
1.6,12.5
10.7,17.3
5.4,8.1
6.7,16.1
17.8,11.0
9.5,8.0
17.0,17.1
7.9,11.9
19.2,13.5
3.8,8.6
9.8,0.7
16.1,5.4
10.7,5.1
18.9,19.1
1.8,8.3
11.2,15.6
8.5,5.5
1.8,14.9
17.3,19.4
9.6,0.0
18.5,2.4
15.8,6.9
1.9,11.4
0.6,1.8
19.9,14.2
5.8,9.8
15.8,6.3
6.3,16.8
1.3,12.9
9.3,9.6
7.2,13.5
19.4,4.6
4.4,19.0
18.5,11.3
2.6,2.5
9.3,15.1
4.6,0.4
10.7,10.3
1.0,4.2
15.5,14.5
14.8,7.5
3.7,11.9
2.0,19.6
19.0,16.1
0.8,5.6
10.4,4.3
