5.9,6.2
5.2,6.8
4.2,5.6
4.7,8.0
4.8,7.3
4.2,5.2
7.8,5.2
4.8,7.7
7.8,6.2
5.4,7.6
6.1,6.7
7.1,5.6
5.4,7.4
6.8,6.0
6.7,7.8
4.6,5.3
6.3,5.2
5.6,7.9
6.6,5.5
7.9,7.3
7.7,7.3
6.9,6.4
6.2,7.6
4.5,6.6
5.4,7.7
4.2,5.3
6.0,5.7
5.8,6.7
5.2,5.2
5.8,6.3
6.4,5.1
7.3,6.3
4.8,5.8
7.6,6.7
4.7,6.5
5.9,5.4
6.4,5.5
4.2,5.1
4.5,6.5
7.1,6.0
7.6,5.3
5.3,5.5
5.2,5.4
4.1,7.4
4.5,7.6
7.5,6.4
4.6,7.8
6.6,5.6
7.6,5.4
7.4,6.4
6.0,6.4
6.2,6.8
7.1,6.2
6.9,7.7
6.8,5.6
6.5,7.7
5.5,7.3
5.6,7.9
4.2,5.4
7.8,5.9
7.8,5.5
7.2,5.8
4.1,5.1
7.4,6.4
7.7,7.3
6.4,5.6
5.9,7.5
4.9,6.8
7.2,5.7
7.7,5.2
7.8,5.5
6.8,6.9
4.5,5.2
5.1,6.1
4.2,7.8
7.5,5.9
7.4,6.9
8.0,5.0
5.6,7.8
7.1,7.8
7.8,7.3
5.0,7.8
7.9,6.9
5.7,8.0
7.0,5.1
5.1,6.8
5.6,7.9
6.2,5.0
7.6,6.3
4.2,6.5
7.5,7.1
5.7,6.6
7.8,7.5
6.4,5.9
5.1,7.5
7.1,5.6
7.2,6.6
5.5,6.6
5.3,6.4
4.1,7.2
7.2,7.4
5.8,6.8
5.0,5.8
4.0,6.0
6.8,7.4
5.2,5.2
6.6,5.6
7.0,7.4
7.1,7.1
6.9,5.7
7.3,5.3
7.0,6.7
7.8,5.1
5.4,7.4
4.4,5.1
7.3,7.0
4.9,7.7
7.1,6.3
5.7,6.4
4.0,6.7
5.9,5.6
7.7,7.4
7.4,7.1
4.5,5.9
7.0,7.6
5.9,7.6
7.1,7.7
7.4,7.4
7.3,6.8
6.0,7.5
7.4,5.1
5.5,7.4
5.5,5.1
5.7,6.2
7.7,5.9
6.8,5.2
4.1,7.3
5.8,7.9
7.9,5.5
6.8,7.7
5.3,5.3
7.7,6.7
7.9,5.3
6.9,7.1
6.1,6.0
5.8,7.5
4.4,5.1
6.0,5.1
6.9,5.8
7.9,5.6
7.1,6.3
7.0,5.4
6.1,6.4
4.3,7.2
6.1,5.0
6.7,6.2
5.7,6.7
5.1,6.5
7.5,7.3
4.5,7.9
4.2,5.1
5.6,7.0
6.5,5.3
4.2,6.2
6.0,7.7
5.4,7.8
6.2,6.8
6.4,6.1
6.4,7.8
4.8,7.3
5.4,5.1
7.0,7.7
4.7,7.4
4.4,5.9
7.2,6.3
5.2,6.0
6.8,6.6
5.2,5.3
4.6,6.8
5.6,6.1
6.1,5.7
5.8,7.4
7.3,5.2
4.3,7.9
4.2,6.9
7.2,6.3
4.3,6.0
6.2,7.6
7.7,6.5
4.8,5.9
7.6,5.4
4.5,7.3
4.1,5.2
5.8,6.1
4.7,5.9
7.4,5.5
7.4,7.9
7.5,6.9
7.5,7.2
7.5,5.5
7.5,6.1
6.5,5.7
7.4,7.6
7.8,5.6
5.8,6.6
4.8,6.9
7.4,5.6
4.7,5.6
7.9,7.5
7.9,7.9
4.6,6.5
4.0,6.0
6.4,6.6
4.8,7.4
5.8,5.1
4.5,5.6
6.9,6.8
7.3,5.7
6.5,5.2
5.1,6.9
6.4,6.1
6.0,6.6
4.9,6.5
5.9,6.0
7.3,5.5
7.6,7.3
4.1,5.9
4.4,5.2
7.6,6.9
4.9,6.4
7.5,7.6
4.4,6.3
4.2,7.6
4.5,6.6
7.7,5.5
4.2,6.8
13.3,19.7
13.0,19.3
14.4,19.9
12.0,19.9
10.2,19.5
14.9,19.8
11.2,19.3
12.0,19.5
14.7,19.3
10.6,19.2
12.5,19.6
13.3,19.3
10.7,19.0
10.8,19.0
11.3,19.6
12.3,19.7
14.2,19.7
12.0,19.0
12.6,19.5
10.9,19.9
12.2,19.1
14.0,19.0
12.6,19.5
10.7,19.2
11.9,19.4
11.1,19.8
12.1,19.6
11.4,19.4
14.6,19.4
14.2,19.3
11.5,19.8
11.4,19.1
12.8,19.5
14.9,19.2
11.8,19.9
13.7,19.4
14.5,19.9
13.7,19.2
11.0,19.8
13.6,19.6
12.8,19.7
10.5,19.9
11.6,19.5
10.4,19.2
11.3,19.3
13.5,19.1
13.8,19.1
10.3,19.4
11.1,19.7
14.2,19.6
12.7,19.1
12.3,19.2
14.7,19.3
13.4,19.0
13.8,19.1
11.8,20.0
14.9,19.4
10.7,19.5
12.3,19.3
13.7,19.0
14.3,19.7
11.7,19.9
11.3,19.0
10.7,19.8
14.9,19.3
14.5,19.8
11.6,19.5
11.2,19.7
11.5,19.9
10.3,19.1
14.5,20.0
14.4,19.1
12.8,19.7
13.4,19.4
13.9,19.5
14.9,19.5
13.4,19.3
13.2,19.7
12.2,19.5
11.1,19.7
12.2,19.7
10.0,19.7
14.6,19.3
13.7,19.5
12.3,19.2
12.9,19.2
12.6,19.4
10.8,19.9
11.4,19.4
14.7,19.9
11.9,19.2
10.1,19.1
11.9,19.7
13.4,19.1
11.7,19.4
10.5,19.3
12.8,19.4
10.8,19.8
14.1,19.4
12.7,19.9
10.1,19.5
13.0,19.1
10.2,19.8
14.3,19.4
11.2,19.7
14.2,19.9
13.8,19.6
10.8,19.5
14.1,19.3
12.3,19.3
11.9,19.4
10.7,20.0
15.0,19.4
13.0,20.0
12.3,19.8
10.7,19.5
10.7,19.8
13.7,19.2
12.8,19.8
11.1,19.8
14.7,19.8
13.1,19.1
13.9,19.1
14.5,19.1
11.7,19.6
12.1,19.9
11.8,19.4
14.5,19.2
10.6,19.7
13.8,19.9
13.8,19.3
13.0,19.9
11.6,19.7
10.0,19.7
12.7,19.1
10.5,19.9
13.6,19.1
10.1,19.8
14.1,19.7
10.5,19.9
12.8,20.0
12.5,19.1
14.0,19.9
10.7,19.9
14.1,19.7
14.6,19.4
13.1,19.7
12.5,19.1
10.5,19.4
11.3,19.9
13.1,19.2
14.8,19.1
14.3,19.4
14.9,19.3
12.9,19.0
15.0,19.6
10.3,19.3
11.4,19.5
12.6,19.4
13.9,19.3
13.0,19.3
12.9,19.4
10.1,19.8
12.9,19.7
13.0,19.9
11.7,20.0
12.8,19.7
10.7,20.0
14.0,20.0
13.7,19.9
12.4,19.3
12.6,19.9
11.2,19.7
12.3,19.4
12.3,19.6
11.5,19.5
13.0,19.5
14.8,19.9
10.9,19.1
12.2,19.9
10.9,19.7
12.5,19.9
11.8,19.7
12.6,19.6
14.0,19.3
10.5,19.0
13.8,20.0
10.1,19.5
13.8,19.5
10.4,19.6
15.0,19.5
14.4,19.8
11.7,19.3
13.1,19.6
12.5,19.7
12.8,19.3
10.8,19.6
12.3,19.8
10.2,19.3
11.6,19.1
12.9,19.6
12.3,19.3
10.5,19.5
14.6,19.3
10.6,19.6
10.9,20.0
14.0,19.2
11.0,19.7
10.1,19.4
12.3,19.4
10.8,19.1
12.7,19.5
15.0,19.2
13.7,19.6
11.6,19.7
13.8,19.9
12.2,19.2
17.9,7.9
18.6,6.0
17.1,7.2
18.5,5.9
17.4,5.9
17.3,6.9
18.5,6.8
17.2,5.5
18.5,5.1
18.3,6.8
18.2,7.8
18.3,6.1
17.0,5.1
17.7,6.5
16.2,6.9
17.1,7.2
17.6,6.9
18.1,5.7
16.0,7.4
16.4,7.3
18.9,7.9
18.4,7.9
18.8,5.4
18.0,7.9
17.8,5.9
16.3,5.1
18.0,6.9
18.0,5.2
17.6,7.6
18.5,7.1
18.8,7.8
17.9,5.9
16.6,7.4
17.5,5.2
17.7,7.1
18.3,7.1
17.3,6.5
16.2,7.6
18.2,6.9
18.2,7.9
17.7,5.3
16.7,7.5
16.4,7.1
16.3,5.6
16.9,6.7
16.4,6.0
17.4,6.3
17.8,5.2
18.8,7.8
17.4,6.8
17.7,6.0
16.1,5.7
16.0,6.6
17.3,7.3
16.4,5.8
17.0,7.0
18.9,7.9
16.4,7.8
18.2,6.5
18.4,6.0
18.8,7.2
18.4,7.5
16.8,5.0
18.2,7.4
16.1,6.3
16.3,5.6
16.1,7.9
16.1,6.4
18.1,6.2
18.4,7.6
18.8,5.9
16.0,7.2
18.1,5.0
16.5,7.0
16.9,7.1
17.5,7.3
16.6,5.5
16.6,7.1
16.1,5.0
16.3,7.1
18.7,7.8
18.4,6.7
16.4,6.9
18.3,6.7
16.3,6.1
17.8,5.6
17.8,6.7
17.5,6.3
17.5,6.9
16.0,5.8
17.4,7.0
17.6,7.7
17.0,6.8
17.2,6.2
16.5,7.0
16.6,5.4
16.9,6.1
18.2,7.9
17.0,7.0
18.4,5.2
17.4,5.3
18.9,7.4
18.1,7.1
16.8,6.9
16.6,6.5
17.6,7.7
16.7,6.4
17.7,6.5
18.7,7.2
17.2,6.6
17.6,6.2
17.9,5.1
17.5,7.3
17.0,5.7
16.6,6.5
16.3,5.0
18.7,5.0
16.9,5.8
17.6,7.8
18.6,7.2
16.5,5.4
17.4,6.2
17.7,5.3
18.5,7.2
17.9,5.3
16.5,5.3
17.7,6.7
17.4,5.1
18.1,6.7
18.2,6.8
18.4,5.7
16.4,7.8
18.7,6.0
16.2,5.6
16.5,5.9
17.1,7.5
18.7,6.7
16.1,5.1
18.4,6.7
18.9,6.0
16.5,5.7
16.4,5.7
18.8,6.5
17.6,6.7
18.9,7.8
18.7,6.4
16.3,7.5
17.5,5.4
18.2,5.4
16.9,6.8
18.0,5.4
17.8,7.2
18.2,6.1
18.4,5.8
17.7,6.8
17.9,5.7
17.4,6.4
16.7,7.3
16.5,7.0
17.3,5.5
17.5,7.3
16.2,5.9
16.4,7.4
16.7,6.0
17.7,6.2
18.5,6.3
16.9,6.3
16.7,5.6
16.9,7.0
18.2,7.2
17.2,6.5
17.5,5.7
17.8,6.4
17.7,6.0
16.9,7.4
17.8,5.2
17.3,6.3
18.8,5.0
17.1,7.3
17.4,7.2
18.9,5.9
17.7,5.9
17.9,5.9
17.3,6.0
17.3,5.1
18.5,6.2
16.8,6.0
17.2,5.6
19.0,7.3
18.6,5.0
16.1,5.5
18.9,5.8
17.5,5.8
17.9,6.5
16.1,6.9
16.2,6.8
18.2,6.2
17.9,7.0
17.4,5.2
18.3,7.2
18.4,5.7
18.4,6.5
16.3,5.9
16.2,5.9
18.1,5.9
16.8,7.5
18.4,6.3
18.1,6.8
18.1,7.1
17.2,5.8
18.6,6.5
16.3,5.7
17.3,7.1
16.4,6.7
18.2,6.7
18.7,7.0
18.4,5.3
18.6,7.6
17.0,6.1
17.4,7.3
