17.5,7.1
2.1,12.2
8.7,15.2
3.9,15.3
0.7,0.1
5.0,4.2
0.2,9.9
7.9,0.0
1.5,1.0
11.4,13.2
5.8,6.9
3.0,3.6
11.3,14.5
14.8,6.9
19.9,3.5
5.5,9.7
5.0,15.2
11.2,19.6
3.2,7.8
19.5,1.8
0.8,17.5
14.5,15.9
15.7,19.1
19.5,8.4
2.5,6.9
5.3,18.1
5.5,6.4
0.6,2.9
15.7,12.8
15.2,12.1
4.9,5.0
3.8,1.6
9.5,18.4
13.0,3.2
2.8,8.7
17.0,11.8
9.8,15.8
1.8,2.6
13.2,2.0
8.1,9.6
1.5,6.1
1.6,19.0
1.2,15.0
18.7,18.7
1.4,2.5
16.7,2.9
8.1,13.2
5.8,14.8
1.2,5.9
4.3,7.6
19.0,18.1
14.0,19.7
8.7,19.1
14.0,15.8
18.2,2.1
13.1,3.2
8.6,4.6
16.6,6.3
13.7,2.9
2.2,13.5
11.5,13.2
6.4,12.0
18.0,8.5
2.4,17.9
6.7,1.1
17.0,13.2
9.9,9.3
7.7,14.1
4.9,4.4
6.3,11.8
8.4,8.9
13.2,4.9
13.8,12.5
8.8,17.0
5.8,9.1
11.0,7.5
2.8,8.0
17.2,7.6
5.6,8.7
7.0,11.3
12.3,0.3
19.9,2.4
7.5,18.1
11.2,7.3
17.4,11.6
4.8,8.6
0.1,15.9
17.1,17.8
18.0,18.4
8.9,1.6
0.6,3.5
4.3,14.4
7.1,1.7
6.5,4.5
13.8,3.0
13.4,6.1
14.5,16.5
11.6,17.9
1.8,14.5
11.4,3.5
17.4,19.9
11.7,10.5
4.9,13.9
13.1,10.5
10.2,3.4
15.6,0.3
0.8,17.2
6.5,4.6
3.0,11.1
3.8,0.7
8.8,2.7
15.4,8.5
8.1,9.0
10.8,17.1
15.9,2.0
1.2,15.5
7.2,8.4
18.7,11.7
2.8,15.1
6.4,18.3
6.4,12.7
5.5,6.2
10.4,7.9
16.4,12.9
8.5,10.9
14.7,1.3
17.3,8.6
6.1,12.9
14.2,3.7
9.7,5.3
16.8,14.7
14.7,18.0
11.8,16.6
19.2,2.4
2.0,16.9
2.0,7.9
10.9,4.0
0.9,13.2
18.6,10.1
6.4,18.8
13.3,6.9
2.7,8.0
9.5,17.0
1.5,4.3
5.0,12.8
1.7,11.0
17.8,4.2
9.4,9.6
15.5,5.8
15.9,16.3
19.7,6.4
6.0,1.5
11.0,8.5
3.8,10.3
4.8,13.5
10.3,5.6
1.7,16.7
2.2,4.0
2.1,19.1
18.7,5.8
8.9,3.4
14.5,15.2
18.8,9.8
4.4,1.9
5.3,12.4
5.3,14.7
19.1,14.6
1.2,1.5
3.8,3.5
13.6,4.1
2.2,16.7
11.3,16.6
13.1,12.5
15.0,0.1
2.8,11.1
8.2,4.8
7.5,10.9
15.1,14.2
13.0,6.0
19.3,11.0
16.2,16.4
7.9,2.9
8.0,3.8
12.4,10.5
12.8,6.2
9.7,1.5
15.2,2.0
4.5,18.8
14.0,1.6
15.6,17.4
12.4,7.1
7.9,10.1
7.5,16.7
17.2,5.3
17.6,14.5
5.1,7.4
4.9,16.3
6.0,15.4
5.1,11.2
11.0,19.9
17.0,9.5
6.2,0.9
16.2,0.6
8.7,1.4
12.3,4.0
11.7,9.3
2.1,15.9
12.0,18.4
19.8,14.0
13.3,6.9
17.1,2.8
8.8,14.9
13.7,9.3
16.5,16.4
18.5,20.0
15.0,4.3
6.7,15.7
13.3,16.0
1.6,10.3
13.6,11.7
19.5,11.3
5.8,17.2
14.3,6.4
14.6,15.6
7.2,19.3
14.2,17.6
12.6,1.0
2.8,6.3
10.6,12.2
4.5,7.2
5.0,18.5
12.3,12.5
1.0,3.3
17.0,10.6
14.1,9.7
4.6,7.2
7.1,6.7
3.7,18.3
8.0,3.7
16.1,7.2
3.3,10.4
8.4,12.0
12.6,10.1
15.6,10.1
3.8,4.1
14.4,7.9
16.1,2.6
1.0,2.6
10.2,19.6
18.2,2.3
12.9,5.6
8.2,4.9
6.2,7.0
8.6,15.1
6.2,16.8
7.2,10.1
16.1,1.6
13.8,3.3
14.9,0.6
16.1,4.6
11.7,11.9
19.8,15.1
16.0,14.1
0.6,16.3
13.7,2.4
19.1,13.0
13.3,0.4
14.7,2.2
4.4,5.8
4.7,9.3
11.8,2.4
1.8,9.9
3.4,10.6
4.2,19.5
4.4,17.7
10.8,7.1
12.9,19.3
0.2,14.1
3.2,14.9
16.9,4.4
1.5,11.1
19.0,11.5
16.8,5.7
1.6,1.7
19.7,19.6
7.7,15.3
5.5,2.7
0.0,16.4
16.9,18.4
12.1,15.4
7.8,12.8
