6.7,6.3
10.8,12.0
1.8,12.7
7.3,18.4
15.2,3.2
8.0,13.7
15.7,13.7
7.6,19.5
14.8,10.9
11.3,7.8
16.0,6.7
16.4,13.2
10.4,14.1
14.3,2.4
9.6,3.3
1.0,9.7
10.3,19.8
17.4,10.7
6.0,3.5
0.1,4.3
19.2,8.5
11.7,0.3
16.4,8.6
4.6,0.3
13.0,9.9
2.1,17.9
9.0,12.7
7.8,15.3
8.3,4.8
18.8,7.3
6.8,7.6
9.5,12.2
4.1,13.6
4.9,17.0
10.5,6.5
6.1,12.3
11.4,4.5
18.5,12.3
5.3,17.4
1.8,3.3
16.1,8.8
15.3,13.3
19.3,14.0
15.4,4.2
7.4,14.1
7.4,2.8
2.9,10.8
11.6,4.7
13.9,2.3
18.6,13.4
2.5,16.7
10.2,17.3
19.9,3.6
6.9,12.6
1.7,19.4
18.7,5.5
7.3,14.9
19.2,16.1
10.7,3.0
2.1,0.3
16.0,13.7
7.6,15.6
14.5,7.5
11.4,9.3
17.7,17.4
9.0,5.8
10.2,15.7
4.3,16.5
15.8,15.5
8.2,11.6
15.6,13.9
7.6,12.5
9.0,0.6
19.2,8.5
16.4,6.5
15.1,10.6
4.6,7.9
9.6,19.9
1.7,17.9
14.1,1.3
6.8,6.7
8.9,15.7
16.4,5.3
11.1,9.8
6.6,14.8
6.0,10.6
3.8,12.4
1.0,0.9
16.0,3.7
3.9,4.5
9.4,9.5
11.5,1.7
3.3,14.5
4.0,16.9
5.5,8.9
5.6,14.6
16.2,13.1
0.1,2.1
3.7,1.7
0.2,6.2
3.1,9.7
6.2,3.9
15.9,17.8
18.6,18.5
4.1,17.9
9.9,16.1
1.4,15.5
16.8,11.6
0.7,19.7
3.3,7.3
10.6,14.1
2.1,1.7
7.1,0.9
18.4,13.2
12.0,9.1
5.0,2.4
1.8,12.6
14.0,5.4
10.3,6.7
6.6,12.9
1.1,15.2
19.5,0.8
6.4,16.7
12.5,18.9
11.6,15.3
17.7,18.5
10.1,16.2
5.0,5.2
3.8,5.8
11.9,0.4
12.1,6.1
14.0,8.1
10.9,9.8
10.1,3.6
0.8,19.1
6.7,4.5
18.3,13.4
10.3,4.7
14.4,15.4
2.8,9.7
9.5,19.4
11.7,2.1
17.3,3.9
13.7,18.4
1.6,7.5
0.7,4.9
14.3,9.0
17.1,0.1
6.1,14.0
4.6,6.1
6.2,14.5
16.6,6.1
13.7,14.5
19.5,5.8
17.7,1.5
16.1,13.2
10.0,11.2
10.4,12.4
9.3,11.1
0.2,1.8
19.6,1.9
17.5,5.1
4.8,12.4
18.3,6.9
14.5,12.2
18.0,7.2
1.8,16.0
7.3,15.2
11.2,8.4
14.7,15.9
12.8,15.1
9.5,12.0
13.6,5.5
14.6,16.1
6.1,19.4
2.6,4.9
14.1,5.0
4.6,3.1
11.1,15.0
19.4,6.3
16.9,10.6
1.7,2.2
5.2,19.0
4.8,9.5
12.5,19.7
0.2,17.5
1.7,3.9
15.6,6.7
18.0,5.4
16.0,9.0
19.0,6.8
15.1,4.7
7.0,11.7
4.8,18.2
15.6,6.8
9.7,6.0
17.5,12.5
8.8,15.8
5.7,13.9
4.1,12.3
13.7,5.1
9.5,19.6
9.3,16.5
5.9,5.2
11.1,19.0
3.3,0.5
0.5,9.0
0.3,6.1
18.0,10.9
5.0,15.7
6.1,16.2
12.5,11.4
15.1,11.9
18.9,7.1
2.8,10.1
0.6,18.6
9.4,0.7
8.2,6.4
1.7,12.8
6.6,1.4
1.6,4.0
4.9,4.8
8.4,15.6
8.5,17.4
18.9,8.8
19.9,8.1
5.7,9.4
16.6,6.6
13.0,12.2
16.4,6.8
7.3,0.2
4.2,10.9
0.9,10.4
12.1,16.7
9.5,0.9
18.4,3.8
1.5,7.3
